case,concept:name,entity,time:timestamp,value
0_2,busy-High-User_49,resource,2016-02-08 00:00:00+00:00,184.0
0_2,busy-High-User_25,resource,2016-02-08 00:00:00+00:00,109.0
0_2,busy-High-User_13,resource,2016-02-08 00:00:00+00:00,152.0
0_2,busy-High-User_4,resource,2016-02-08 00:00:00+00:00,162.0
0_2,busy-High-User_28,resource,2016-02-08 00:00:00+00:00,133.0
0_2,busy-High-User_74,resource,2016-02-08 00:00:00+00:00,124.0
0_2,"enter-High-(W_Complete application,W_Complete application)",segment,2016-02-08 00:00:00+00:00,256.0
0_2,"enter-High-(W_Call after offers,A_Complete)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,285.0
0_2,"enter-High-(O_Created,O_Sent (mail and online))",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"enter-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"enter-High-(A_Accepted,O_Create Offer)",segment,2016-02-08 00:00:00+00:00,120.0
0_2,"enter-High-(W_Complete application,A_Accepted)",segment,2016-02-08 00:00:00+00:00,97.0
0_2,"enter-High-(A_Complete,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,119.0
0_2,"enter-High-(O_Create Offer,O_Created)",segment,2016-02-08 00:00:00+00:00,145.0
0_2,"enter-High-(W_Complete application,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"exit-High-(W_Complete application,W_Complete application)",segment,2016-02-08 00:00:00+00:00,250.0
0_2,"exit-High-(A_Concept,W_Complete application)",segment,2016-02-08 00:00:00+00:00,100.0
0_2,"exit-High-(W_Call after offers,A_Complete)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,180.0
0_2,"exit-High-(O_Created,O_Sent (mail and online))",segment,2016-02-08 00:00:00+00:00,121.0
0_2,"exit-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"exit-High-(A_Accepted,O_Create Offer)",segment,2016-02-08 00:00:00+00:00,121.0
0_2,"exit-High-(W_Complete application,A_Accepted)",segment,2016-02-08 00:00:00+00:00,93.0
0_2,"exit-High-(A_Complete,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,119.0
0_2,"exit-High-(O_Create Offer,O_Created)",segment,2016-02-08 00:00:00+00:00,145.0
0_2,"exit-High-(W_Complete application,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"cross-High-(W_Complete application,W_Complete application)",segment,2016-02-08 00:00:00+00:00,301.0
0_2,"cross-High-(A_Concept,W_Complete application)",segment,2016-02-08 00:00:00+00:00,167.0
0_2,"cross-High-(W_Call after offers,A_Complete)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,400.0
0_2,"cross-High-(O_Created,O_Sent (mail and online))",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"cross-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"cross-High-(A_Accepted,O_Create Offer)",segment,2016-02-08 00:00:00+00:00,121.0
0_2,"cross-High-(W_Complete application,A_Accepted)",segment,2016-02-08 00:00:00+00:00,105.0
0_2,"cross-High-(A_Complete,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,119.0
0_2,"cross-High-(O_Create Offer,O_Created)",segment,2016-02-08 00:00:00+00:00,145.0
0_2,"cross-High-(W_Complete application,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,122.0
0_2,"handover-High-(W_Call after offers,W_Call after offers)",segment,2016-02-08 00:00:00+00:00,4.0
0_2,"workload-High-(W_Complete application,W_Complete application)",segment,2016-02-08 00:00:00+00:00,9.1
0_2,"workload-High-(A_Create Application,A_Submitted)",segment,2016-02-08 00:00:00+00:00,48.0
0_2,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-02-08 00:00:00+00:00,48.0
0_2,exec-High-W_Handle leads,activity,2016-02-09 00:00:00+00:00,161.0
0_2,exec-High-W_Call after offers,activity,2016-02-09 00:00:00+00:00,356.0
0_2,exec-High-W_Complete application,activity,2016-02-09 00:00:00+00:00,423.0
0_2,to-exec-High-A_Complete,activity,2016-02-09 00:00:00+00:00,98.0
0_2,to-exec-High-O_Sent (mail and online),activity,2016-02-09 00:00:00+00:00,107.0
0_2,to-exec-High-W_Handle leads,activity,2016-02-09 00:00:00+00:00,164.0
0_2,to-exec-High-W_Call after offers,activity,2016-02-09 00:00:00+00:00,661.0
0_2,to-exec-High-W_Complete application,activity,2016-02-09 00:00:00+00:00,529.0
0_2,to-exec-High-O_Create Offer,activity,2016-02-09 00:00:00+00:00,116.0
0_2,to-exec-High-O_Created,activity,2016-02-09 00:00:00+00:00,111.0
0_2,to-exec-High-A_Accepted,activity,2016-02-09 00:00:00+00:00,116.0
0_2,do-High-User_1,resource,2016-02-09 00:00:00+00:00,312.0
0_2,do-High-User_37,resource,2016-02-09 00:00:00+00:00,148.0
0_2,do-High-User_25,resource,2016-02-09 00:00:00+00:00,158.0
0_2,do-High-User_3,resource,2016-02-09 00:00:00+00:00,193.0
0_2,todo-High-User_24,resource,2016-02-09 00:00:00+00:00,63.0
0_2,todo-High-User_5,resource,2016-02-09 00:00:00+00:00,84.0
0_2,todo-High-User_18,resource,2016-02-09 00:00:00+00:00,70.0
0_2,busy-High-User_1,resource,2016-02-09 00:00:00+00:00,328.0
0_2,busy-High-User_37,resource,2016-02-09 00:00:00+00:00,154.0
0_2,busy-High-User_7,resource,2016-02-09 00:00:00+00:00,107.0
0_2,busy-High-User_25,resource,2016-02-09 00:00:00+00:00,159.0
0_2,busy-High-User_3,resource,2016-02-09 00:00:00+00:00,211.0
0_2,busy-High-User_10,resource,2016-02-09 00:00:00+00:00,118.0
0_2,busy-High-User_18,resource,2016-02-09 00:00:00+00:00,156.0
0_2,"enter-High-(W_Complete application,W_Complete application)",segment,2016-02-09 00:00:00+00:00,165.0
0_2,"enter-High-(W_Call after offers,A_Complete)",segment,2016-02-09 00:00:00+00:00,97.0
0_2,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,235.0
0_2,"enter-High-(O_Created,O_Sent (mail and online))",segment,2016-02-09 00:00:00+00:00,99.0
0_2,"enter-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-09 00:00:00+00:00,95.0
0_2,"enter-High-(W_Complete application,A_Concept)",segment,2016-02-09 00:00:00+00:00,82.0
0_2,"enter-High-(A_Accepted,O_Create Offer)",segment,2016-02-09 00:00:00+00:00,94.0
0_2,"enter-High-(A_Complete,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,95.0
0_2,"enter-High-(O_Create Offer,O_Created)",segment,2016-02-09 00:00:00+00:00,110.0
0_2,"enter-High-(W_Handle leads,W_Handle leads)",segment,2016-02-09 00:00:00+00:00,102.0
0_2,"enter-High-(W_Complete application,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,97.0
0_2,"exit-High-(W_Complete application,W_Complete application)",segment,2016-02-09 00:00:00+00:00,177.0
0_2,"exit-High-(W_Call after offers,A_Complete)",segment,2016-02-09 00:00:00+00:00,97.0
0_2,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,158.0
0_2,"exit-High-(O_Created,O_Sent (mail and online))",segment,2016-02-09 00:00:00+00:00,99.0
0_2,"exit-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-09 00:00:00+00:00,95.0
0_2,"exit-High-(W_Complete application,A_Concept)",segment,2016-02-09 00:00:00+00:00,82.0
0_2,"exit-High-(A_Accepted,O_Create Offer)",segment,2016-02-09 00:00:00+00:00,94.0
0_2,"exit-High-(A_Complete,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,95.0
0_2,"exit-High-(O_Create Offer,O_Created)",segment,2016-02-09 00:00:00+00:00,110.0
0_2,"exit-High-(W_Handle leads,W_Handle leads)",segment,2016-02-09 00:00:00+00:00,102.0
0_2,"exit-High-(W_Complete application,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,97.0
0_2,"cross-High-(W_Complete application,W_Complete application)",segment,2016-02-09 00:00:00+00:00,216.0
0_2,"cross-High-(A_Concept,W_Complete application)",segment,2016-02-09 00:00:00+00:00,127.0
0_2,"cross-High-(W_Call after offers,A_Complete)",segment,2016-02-09 00:00:00+00:00,97.0
0_2,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,455.0
0_2,"cross-High-(O_Created,O_Sent (mail and online))",segment,2016-02-09 00:00:00+00:00,100.0
0_2,"cross-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-09 00:00:00+00:00,95.0
0_2,"cross-High-(W_Complete application,A_Concept)",segment,2016-02-09 00:00:00+00:00,82.0
0_2,"cross-High-(A_Accepted,O_Create Offer)",segment,2016-02-09 00:00:00+00:00,94.0
0_2,"cross-High-(W_Complete application,A_Accepted)",segment,2016-02-09 00:00:00+00:00,83.0
0_2,"cross-High-(A_Complete,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,95.0
0_2,"cross-High-(O_Create Offer,O_Created)",segment,2016-02-09 00:00:00+00:00,110.0
0_2,"cross-High-(W_Handle leads,W_Handle leads)",segment,2016-02-09 00:00:00+00:00,104.0
0_2,"cross-High-(W_Complete application,W_Call after offers)",segment,2016-02-09 00:00:00+00:00,97.0
0_2,"workload-High-(A_Create Application,A_Submitted)",segment,2016-02-09 00:00:00+00:00,59.0
0_2,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-02-09 00:00:00+00:00,59.0
0_2,"workload-High-(W_Handle leads,W_Handle leads)",segment,2016-02-09 00:00:00+00:00,10.375
0_2,exec-High-W_Call after offers,activity,2016-02-10 00:00:00+00:00,309.0
0_2,exec-High-W_Complete application,activity,2016-02-10 00:00:00+00:00,512.0
0_2,to-exec-High-A_Complete,activity,2016-02-10 00:00:00+00:00,100.0
0_2,to-exec-High-O_Sent (mail and online),activity,2016-02-10 00:00:00+00:00,117.0
0_2,to-exec-High-W_Handle leads,activity,2016-02-10 00:00:00+00:00,131.0
0_2,to-exec-High-W_Call after offers,activity,2016-02-10 00:00:00+00:00,695.0
0_2,to-exec-High-W_Complete application,activity,2016-02-10 00:00:00+00:00,597.0
0_2,to-exec-High-O_Create Offer,activity,2016-02-10 00:00:00+00:00,131.0
0_2,to-exec-High-O_Created,activity,2016-02-10 00:00:00+00:00,126.0
0_2,to-exec-High-A_Accepted,activity,2016-02-10 00:00:00+00:00,129.0
0_2,do-High-User_1,resource,2016-02-10 00:00:00+00:00,291.0
0_2,do-High-User_24,resource,2016-02-10 00:00:00+00:00,170.0
0_2,do-High-User_3,resource,2016-02-10 00:00:00+00:00,243.0
0_2,do-High-User_16,resource,2016-02-10 00:00:00+00:00,176.0
0_2,do-High-User_18,resource,2016-02-10 00:00:00+00:00,245.0
0_2,do-High-User_73,resource,2016-02-10 00:00:00+00:00,193.0
0_2,todo-High-User_24,resource,2016-02-10 00:00:00+00:00,58.0
0_2,todo-High-User_5,resource,2016-02-10 00:00:00+00:00,155.0
0_2,todo-High-User_18,resource,2016-02-10 00:00:00+00:00,97.0
0_2,busy-High-User_1,resource,2016-02-10 00:00:00+00:00,307.0
0_2,busy-High-User_24,resource,2016-02-10 00:00:00+00:00,228.0
0_2,busy-High-User_3,resource,2016-02-10 00:00:00+00:00,244.0
0_2,busy-High-User_10,resource,2016-02-10 00:00:00+00:00,117.0
0_2,busy-High-User_16,resource,2016-02-10 00:00:00+00:00,176.0
0_2,busy-High-User_5,resource,2016-02-10 00:00:00+00:00,155.0
0_2,busy-High-User_18,resource,2016-02-10 00:00:00+00:00,342.0
0_2,busy-High-User_73,resource,2016-02-10 00:00:00+00:00,194.0
0_2,"enter-High-(W_Complete application,W_Complete application)",segment,2016-02-10 00:00:00+00:00,255.0
0_2,"enter-High-(W_Call after offers,A_Complete)",segment,2016-02-10 00:00:00+00:00,99.0
0_2,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,186.0
0_2,"enter-High-(O_Created,O_Sent (mail and online))",segment,2016-02-10 00:00:00+00:00,101.0
0_2,"enter-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-10 00:00:00+00:00,98.0
0_2,"enter-High-(A_Accepted,O_Create Offer)",segment,2016-02-10 00:00:00+00:00,100.0
0_2,"enter-High-(W_Complete application,A_Accepted)",segment,2016-02-10 00:00:00+00:00,84.0
0_2,"enter-High-(A_Complete,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,94.0
0_2,"enter-High-(O_Create Offer,O_Created)",segment,2016-02-10 00:00:00+00:00,125.0
0_2,"enter-High-(W_Complete application,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,99.0
0_2,"exit-High-(W_Complete application,W_Complete application)",segment,2016-02-10 00:00:00+00:00,257.0
0_2,"exit-High-(A_Concept,W_Complete application)",segment,2016-02-10 00:00:00+00:00,78.0
0_2,"exit-High-(W_Call after offers,A_Complete)",segment,2016-02-10 00:00:00+00:00,99.0
0_2,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,109.0
0_2,"exit-High-(O_Created,O_Sent (mail and online))",segment,2016-02-10 00:00:00+00:00,101.0
0_2,"exit-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-10 00:00:00+00:00,98.0
0_2,"exit-High-(A_Accepted,O_Create Offer)",segment,2016-02-10 00:00:00+00:00,100.0
0_2,"exit-High-(W_Complete application,A_Accepted)",segment,2016-02-10 00:00:00+00:00,84.0
0_2,"exit-High-(A_Complete,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,94.0
0_2,"exit-High-(O_Create Offer,O_Created)",segment,2016-02-10 00:00:00+00:00,125.0
0_2,"exit-High-(W_Complete application,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,99.0
0_2,"cross-High-(W_Complete application,W_Complete application)",segment,2016-02-10 00:00:00+00:00,294.0
0_2,"cross-High-(A_Concept,W_Complete application)",segment,2016-02-10 00:00:00+00:00,123.0
0_2,"cross-High-(W_Call after offers,A_Complete)",segment,2016-02-10 00:00:00+00:00,99.0
0_2,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,483.0
0_2,"cross-High-(O_Created,O_Sent (mail and online))",segment,2016-02-10 00:00:00+00:00,102.0
0_2,"cross-High-(O_Sent (mail and online),W_Complete application)",segment,2016-02-10 00:00:00+00:00,98.0
0_2,"cross-High-(A_Accepted,O_Create Offer)",segment,2016-02-10 00:00:00+00:00,100.0
0_2,"cross-High-(W_Complete application,A_Accepted)",segment,2016-02-10 00:00:00+00:00,99.0
0_2,"cross-High-(A_Complete,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,94.0
0_2,"cross-High-(O_Create Offer,O_Created)",segment,2016-02-10 00:00:00+00:00,125.0
0_2,"cross-High-(W_Complete application,W_Call after offers)",segment,2016-02-10 00:00:00+00:00,99.0
0_2,"workload-High-(W_Complete application,W_Complete application)",segment,2016-02-10 00:00:00+00:00,11.8125
0_2,"workload-High-(A_Create Application,A_Submitted)",segment,2016-02-10 00:00:00+00:00,53.0
0_2,"workload-High-(W_Handle leads,W_Complete application)",segment,2016-02-10 00:00:00+00:00,18.333333333333332
0_2,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-02-10 00:00:00+00:00,53.0
0_2,"workload-High-(W_Handle leads,W_Handle leads)",segment,2016-02-10 00:00:00+00:00,12.4
0_2,exec-High-W_Call after offers,activity,2016-02-11 00:00:00+00:00,327.0
0_2,exec-High-W_Complete application,activity,2016-02-11 00:00:00+00:00,278.0
0_2,to-exec-High-W_Handle leads,activity,2016-02-11 00:00:00+00:00,117.0
0_2,to-exec-High-W_Call after offers,activity,2016-02-11 00:00:00+00:00,721.0
0_2,to-exec-High-W_Complete application,activity,2016-02-11 00:00:00+00:00,393.0
0_2,to-exec-High-W_Validate application,activity,2016-02-11 00:00:00+00:00,153.0
0_2,do-High-User_1,resource,2016-02-11 00:00:00+00:00,300.0
0_2,do-High-User_19,resource,2016-02-11 00:00:00+00:00,172.0
0_2,todo-High-User_24,resource,2016-02-11 00:00:00+00:00,60.0
0_2,todo-High-User_5,resource,2016-02-11 00:00:00+00:00,210.0
0_2,todo-High-User_18,resource,2016-02-11 00:00:00+00:00,100.0
0_2,busy-High-User_1,resource,2016-02-11 00:00:00+00:00,334.0
0_2,busy-High-User_10,resource,2016-02-11 00:00:00+00:00,115.0
0_2,busy-High-User_5,resource,2016-02-11 00:00:00+00:00,210.0
0_2,busy-High-User_19,resource,2016-02-11 00:00:00+00:00,173.0
0_2,busy-High-User_18,resource,2016-02-11 00:00:00+00:00,215.0
0_2,busy-High-User_41,resource,2016-02-11 00:00:00+00:00,136.0
0_2,"enter-High-(W_Complete application,W_Complete application)",segment,2016-02-11 00:00:00+00:00,115.0
0_2,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-02-11 00:00:00+00:00,210.0
0_2,"exit-High-(W_Complete application,W_Complete application)",segment,2016-02-11 00:00:00+00:00,109.0
0_2,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-02-11 00:00:00+00:00,203.0
0_2,"cross-High-(W_Complete application,W_Complete application)",segment,2016-02-11 00:00:00+00:00,152.0
0_2,"cross-High-(A_Concept,W_Complete application)",segment,2016-02-11 00:00:00+00:00,98.0
0_2,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-02-11 00:00:00+00:00,584.0
0_2,"workload-High-(A_Create Application,A_Submitted)",segment,2016-02-11 00:00:00+00:00,54.0
0_2,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-02-11 00:00:00+00:00,54.0
0_2,exec-High-W_Call after offers,activity,2016-02-12 00:00:00+00:00,346.0
0_2,exec-High-W_Complete application,activity,2016-02-12 00:00:00+00:00,350.0
0_2,to-exec-High-W_Call after offers,activity,2016-02-12 00:00:00+00:00,782.0
0_2,to-exec-High-W_Complete application,activity,2016-02-12 00:00:00+00:00,427.0
0_2,to-exec-High-O_Create Offer,activity,2016-02-12 00:00:00+00:00,96.0
0_2,do-High-User_24,resource,2016-02-12 00:00:00+00:00,281.0
0_2,todo-High-User_1,resource,2016-02-12 00:00:00+00:00,48.0
0_2,todo-High-User_3,resource,2016-02-12 00:00:00+00:00,38.0
0_2,todo-High-User_5,resource,2016-02-12 00:00:00+00:00,194.0
0_2,todo-High-User_18,resource,2016-02-12 00:00:00+00:00,106.0
0_2,busy-High-User_1,resource,2016-02-12 00:00:00+00:00,108.0
0_2,busy-High-User_24,resource,2016-02-12 00:00:00+00:00,283.0
0_2,busy-High-User_5,resource,2016-02-12 00:00:00+00:00,270.0
0_2,busy-High-User_27,resource,2016-02-12 00:00:00+00:00,113.0
0_2,"enter-High-(W_Complete application,W_Complete application)",segment,2016-02-12 00:00:00+00:00,204.0
0_2,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-02-12 00:00:00+00:00,255.0
0_2,"enter-High-(O_Create Offer,O_Created)",segment,2016-02-12 00:00:00+00:00,79.0
0_2,"exit-High-(W_Complete application,W_Complete application)",segment,2016-02-12 00:00:00+00:00,196.0
0_2,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-02-12 00:00:00+00:00,210.0
0_2,"exit-High-(O_Create Offer,O_Created)",segment,2016-02-12 00:00:00+00:00,79.0
0_2,"cross-High-(W_Complete application,W_Complete application)",segment,2016-02-12 00:00:00+00:00,247.0
0_2,"cross-High-(A_Concept,W_Complete application)",segment,2016-02-12 00:00:00+00:00,83.0
0_2,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-02-12 00:00:00+00:00,636.0
0_2,"handover-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-02-12 00:00:00+00:00,3.0
0_2,"handover-High-(W_Call after offers,W_Call after offers)",segment,2016-02-12 00:00:00+00:00,5.666666666666667
